state,transaction_year,quater,transaction_places,transaction_count,transaction_amount
arunachal-pradesh,2023,2,shi yomi district,10945,63767934
arunachal-pradesh,2023,2,east siang district,689624,1177576754
arunachal-pradesh,2023,2,upper subansiri district,246349,680733513
arunachal-pradesh,2023,2,east kameng district,200350,450768238
arunachal-pradesh,2023,2,lohit district,592587,984621672
arunachal-pradesh,2023,2,lepa rada district,118411,242626097
arunachal-pradesh,2023,2,tawang district,339605,1003663723
arunachal-pradesh,2023,2,namsai district,409511,619571108
arunachal-pradesh,2020,3,lower dibang valley district,27655,63469161
arunachal-pradesh,2020,3,lower subansiri district,26596,59707234
arunachal-pradesh,2020,3,longding district,21445,63273209
arunachal-pradesh,2020,3,west siang district,34295,92449732
arunachal-pradesh,2020,3,kamle district,2618,5300885
arunachal-pradesh,2020,3,upper siang district,12707,40210852
arunachal-pradesh,2020,3,tirap district,30046,81539831
arunachal-pradesh,2020,3,papum pare district,298350,859373863
arunachal-pradesh,2020,3,kurung kumey district,4391,13864822
arunachal-pradesh,2020,3,anjaw district,9751,31524690
arunachal-pradesh,2020,3,siang district,10489,21236201
arunachal-pradesh,2020,3,lower siang district,12456,28754627
arunachal-pradesh,2020,3,kra daadi district,5676,16181045
arunachal-pradesh,2020,3,changlang district,73842,159158438
arunachal-pradesh,2020,3,pakke kessang district,3469,6301715
arunachal-pradesh,2020,3,dibang valley district,899,3061207
arunachal-pradesh,2020,3,west kameng district,111029,332812237
arunachal-pradesh,2020,3,shi yomi district,521,3410288
arunachal-pradesh,2020,3,east siang district,69710,176323789
arunachal-pradesh,2020,3,upper subansiri district,24387,70811197
arunachal-pradesh,2020,3,east kameng district,13421,43881134
arunachal-pradesh,2020,3,lohit district,65889,156523653
arunachal-pradesh,2020,3,lepa rada district,10150,22146313
arunachal-pradesh,2020,3,tawang district,56016,182137862
arunachal-pradesh,2020,3,namsai district,37019,76484566
arunachal-pradesh,2020,4,lower dibang valley district,33455,81929299
arunachal-pradesh,2020,4,lower subansiri district,31411,97681186
arunachal-pradesh,2020,4,longding district,26089,74890543
arunachal-pradesh,2020,4,west siang district,45207,125118193
arunachal-pradesh,2020,4,kamle district,3611,10000596
arunachal-pradesh,2020,4,upper siang district,19943,78146755
arunachal-pradesh,2020,4,tirap district,36124,104709589
arunachal-pradesh,2020,4,papum pare district,390528,1205917753
arunachal-pradesh,2020,4,kurung kumey district,4581,17134470
arunachal-pradesh,2020,4,anjaw district,17228,49318880
arunachal-pradesh,2020,4,siang district,12962,32619173
arunachal-pradesh,2020,4,lower siang district,14782,33891568
arunachal-pradesh,2020,4,kra daadi district,7619,30458774
arunachal-pradesh,2020,4,changlang district,84852,204367875
arunachal-pradesh,2020,4,pakke kessang district,3064,7503555
arunachal-pradesh,2020,4,dibang valley district,1705,6749773
arunachal-pradesh,2020,4,west kameng district,129575,390436113
arunachal-pradesh,2020,4,shi yomi district,1103,6627025
arunachal-pradesh,2020,4,east siang district,88632,250515095
arunachal-pradesh,2020,4,upper subansiri district,31426,109405900
arunachal-pradesh,2020,4,east kameng district,16340,64104581
arunachal-pradesh,2020,4,lohit district,80530,196997836
arunachal-pradesh,2020,4,lepa rada district,14338,39340491
arunachal-pradesh,2020,4,tawang district,67262,240482254
arunachal-pradesh,2020,4,namsai district,46762,111916731
arunachal-pradesh,2020,1,lower dibang valley district,14400,29552510
arunachal-pradesh,2020,1,lower subansiri district,15770,34273250
arunachal-pradesh,2020,1,longding district,13240,35267439
arunachal-pradesh,2020,1,west siang district,19728,47929440
arunachal-pradesh,2020,1,kamle district,1434,3418975
arunachal-pradesh,2020,1,upper siang district,7055,17820679
arunachal-pradesh,2020,1,tirap district,18369,40877851
arunachal-pradesh,2020,1,papum pare district,180373,457430754
arunachal-pradesh,2020,1,kurung kumey district,2294,5942677
arunachal-pradesh,2020,1,anjaw district,5025,12808735
arunachal-pradesh,2020,1,siang district,5136,11962344
arunachal-pradesh,2020,1,lower siang district,8047,15520255
arunachal-pradesh,2020,1,kra daadi district,3407,10045462
arunachal-pradesh,2020,1,changlang district,43858,93461363
arunachal-pradesh,2020,1,pakke kessang district,2044,3425821
arunachal-pradesh,2020,1,dibang valley district,397,878784
arunachal-pradesh,2020,1,west kameng district,75363,198712422
arunachal-pradesh,2020,1,shi yomi district,117,566189
arunachal-pradesh,2020,1,east siang district,33743,82011539
arunachal-pradesh,2020,1,upper subansiri district,12313,33686711
arunachal-pradesh,2020,1,east kameng district,7379,20456070
arunachal-pradesh,2020,1,lohit district,36985,83701268
arunachal-pradesh,2020,1,lepa rada district,5721,11137993
arunachal-pradesh,2020,1,tawang district,31865,84425193
arunachal-pradesh,2020,1,namsai district,23112,46444942
arunachal-pradesh,2020,2,lower dibang valley district,26234,42360072
arunachal-pradesh,2020,2,lower subansiri district,25703,46133123
arunachal-pradesh,2020,2,longding district,20664,54678022
arunachal-pradesh,2020,2,west siang district,32777,72790231
arunachal-pradesh,2020,2,kamle district,2397,4126243
arunachal-pradesh,2020,2,upper siang district,10899,28048492
arunachal-pradesh,2020,2,tirap district,28830,63497030
arunachal-pradesh,2020,2,papum pare district,221728,535085907
arunachal-pradesh,2020,2,kurung kumey district,3847,11359743
arunachal-pradesh,2020,2,anjaw district,7617,18795023
arunachal-pradesh,2020,2,siang district,9827,18585670
arunachal-pradesh,2020,2,lower siang district,13321,23571085
arunachal-pradesh,2020,2,kra daadi district,5264,15730996
arunachal-pradesh,2020,2,changlang district,69279,128572447
arunachal-pradesh,2020,2,pakke kessang district,3558,4635272
arunachal-pradesh,2020,2,dibang valley district,966,2559724
arunachal-pradesh,2020,2,west kameng district,95421,251395972
arunachal-pradesh,2020,2,shi yomi district,302,1222863
arunachal-pradesh,2020,2,east siang district,55680,112693868
arunachal-pradesh,2020,2,upper subansiri district,18056,43140688
arunachal-pradesh,2020,2,east kameng district,11791,40506284
arunachal-pradesh,2020,2,lohit district,56541,114730675
arunachal-pradesh,2020,2,lepa rada district,8601,16064862
arunachal-pradesh,2020,2,tawang district,44499,121561732
arunachal-pradesh,2020,2,namsai district,34972,54870798
arunachal-pradesh,2022,3,lower dibang valley district,112848,273001216
arunachal-pradesh,2022,3,lower subansiri district,109261,285712248
arunachal-pradesh,2022,3,longding district,57360,154461013
arunachal-pradesh,2022,3,west siang district,136332,395192937
arunachal-pradesh,2022,3,kamle district,16300,40508790
arunachal-pradesh,2022,3,upper siang district,51285,160298876
arunachal-pradesh,2022,3,tirap district,79206,216482194
arunachal-pradesh,2022,3,papum pare district,1651143,3211809407
arunachal-pradesh,2022,3,kurung kumey district,12677,54808629
arunachal-pradesh,2022,3,anjaw district,32452,104784905
arunachal-pradesh,2022,3,siang district,34204,91702284
arunachal-pradesh,2022,3,lower siang district,38480,85746020
arunachal-pradesh,2022,3,kra daadi district,15939,59014513
arunachal-pradesh,2022,3,changlang district,216609,492535245
arunachal-pradesh,2022,3,pakke kessang district,12764,26095563
arunachal-pradesh,2022,3,dibang valley district,3266,19490605
arunachal-pradesh,2022,3,west kameng district,371632,945171308
arunachal-pradesh,2022,3,shi yomi district,4909,31175974
arunachal-pradesh,2022,3,east siang district,286766,594752976
arunachal-pradesh,2022,3,upper subansiri district,77637,256409311
arunachal-pradesh,2022,3,east kameng district,52570,166910810
arunachal-pradesh,2022,3,lohit district,236792,461745616
arunachal-pradesh,2022,3,lepa rada district,38997,105244758
arunachal-pradesh,2022,3,tawang district,138313,514855579
arunachal-pradesh,2022,3,namsai district,151676,277199997
arunachal-pradesh,2022,4,lower dibang valley district,137218,308329533
arunachal-pradesh,2022,4,lower subansiri district,143172,339443886
arunachal-pradesh,2022,4,longding district,63481,151727225
arunachal-pradesh,2022,4,west siang district,176377,449302139
arunachal-pradesh,2022,4,kamle district,22093,54695370
arunachal-pradesh,2022,4,upper siang district,61031,174436476
arunachal-pradesh,2022,4,tirap district,88024,205933250
arunachal-pradesh,2022,4,papum pare district,1917365,3401999228
arunachal-pradesh,2022,4,kurung kumey district,14780,55991360
arunachal-pradesh,2022,4,anjaw district,31170,86691809
arunachal-pradesh,2022,4,siang district,46250,124012661
arunachal-pradesh,2022,4,lower siang district,50212,111700711
arunachal-pradesh,2022,4,kra daadi district,19724,69295211
arunachal-pradesh,2022,4,changlang district,254818,572195646
arunachal-pradesh,2022,4,pakke kessang district,15377,28806042
arunachal-pradesh,2022,4,dibang valley district,3440,17938501
arunachal-pradesh,2022,4,west kameng district,421418,954522716
arunachal-pradesh,2022,4,shi yomi district,4926,33977040
arunachal-pradesh,2022,4,east siang district,327737,623525449
arunachal-pradesh,2022,4,upper subansiri district,93017,285077053
arunachal-pradesh,2022,4,east kameng district,68774,178064501
arunachal-pradesh,2022,4,lohit district,276551,503661703
arunachal-pradesh,2022,4,lepa rada district,51416,127294274
arunachal-pradesh,2022,4,tawang district,155419,518332824
arunachal-pradesh,2022,4,namsai district,188919,307955075
arunachal-pradesh,2022,1,lower dibang valley district,83531,235243185
arunachal-pradesh,2022,1,lower subansiri district,73100,239825149
arunachal-pradesh,2022,1,longding district,43533,138915391
arunachal-pradesh,2022,1,west siang district,92331,315562272
arunachal-pradesh,2022,1,kamle district,11978,39224415
arunachal-pradesh,2022,1,upper siang district,43428,156487414
arunachal-pradesh,2022,1,tirap district,59514,181768733
arunachal-pradesh,2022,1,papum pare district,1163726,2909248438
arunachal-pradesh,2022,1,kurung kumey district,10401,46127063
arunachal-pradesh,2022,1,anjaw district,21058,70149358
arunachal-pradesh,2022,1,siang district,23793,80549877
arunachal-pradesh,2022,1,lower siang district,29595,80036191
arunachal-pradesh,2022,1,kra daadi district,14110,54761962
arunachal-pradesh,2022,1,changlang district,171494,490549428
arunachal-pradesh,2022,1,pakke kessang district,8817,26463907
arunachal-pradesh,2022,1,dibang valley district,2927,15694666
arunachal-pradesh,2022,1,west kameng district,240672,705607894
arunachal-pradesh,2022,1,shi yomi district,2903,19772208
arunachal-pradesh,2022,1,east siang district,201945,501600929
arunachal-pradesh,2022,1,upper subansiri district,61408,250527144
arunachal-pradesh,2022,1,east kameng district,36452,157804149
arunachal-pradesh,2022,1,lohit district,169954,393361044
arunachal-pradesh,2022,1,lepa rada district,33504,116144345
arunachal-pradesh,2022,1,tawang district,86721,346661566
arunachal-pradesh,2022,1,namsai district,117173,256004887
arunachal-pradesh,2022,2,lower dibang valley district,104498,271945446
arunachal-pradesh,2022,2,lower subansiri district,94109,287993729
arunachal-pradesh,2022,2,longding district,53158,160788732
arunachal-pradesh,2022,2,west siang district,121772,375530981
arunachal-pradesh,2022,2,kamle district,15014,44602505
arunachal-pradesh,2022,2,upper siang district,48672,156044689
arunachal-pradesh,2022,2,tirap district,77626,237900567
arunachal-pradesh,2022,2,papum pare district,1444757,3269917296
arunachal-pradesh,2022,2,kurung kumey district,11548,48364588
arunachal-pradesh,2022,2,anjaw district,29854,100406271
arunachal-pradesh,2022,2,siang district,28364,83637271
arunachal-pradesh,2022,2,lower siang district,35467,92504503
arunachal-pradesh,2022,2,kra daadi district,15115,64226643
arunachal-pradesh,2022,2,changlang district,203732,513287861
arunachal-pradesh,2022,2,pakke kessang district,10309,27595370
arunachal-pradesh,2022,2,dibang valley district,3179,17089738
arunachal-pradesh,2022,2,west kameng district,327925,893486447
arunachal-pradesh,2022,2,shi yomi district,3929,28306519
arunachal-pradesh,2022,2,east siang district,261162,604825118
arunachal-pradesh,2022,2,upper subansiri district,69169,253134359
arunachal-pradesh,2022,2,east kameng district,45363,191450485
arunachal-pradesh,2022,2,lohit district,226199,502322813
arunachal-pradesh,2022,2,lepa rada district,40528,118031124
arunachal-pradesh,2022,2,tawang district,132824,494351396
arunachal-pradesh,2022,2,namsai district,152652,293920909
arunachal-pradesh,2019,3,lower dibang valley district,8405,15177864
arunachal-pradesh,2019,3,lower subansiri district,8828,21059967
arunachal-pradesh,2019,3,longding district,10269,26620415
arunachal-pradesh,2019,3,west siang district,11889,30014806
arunachal-pradesh,2019,3,kamle district,677,968784
arunachal-pradesh,2019,3,upper siang district,1419,3927440
arunachal-pradesh,2019,3,tirap district,11249,21737827
arunachal-pradesh,2019,3,papum pare district,117940,301518075
arunachal-pradesh,2019,3,kurung kumey district,1579,3674797
arunachal-pradesh,2019,3,anjaw district,4230,9665384
arunachal-pradesh,2019,3,siang district,2640,6888800
arunachal-pradesh,2019,3,lower siang district,5348,9507511
arunachal-pradesh,2019,3,kra daadi district,2187,5520848
arunachal-pradesh,2019,3,changlang district,29218,58354823
arunachal-pradesh,2019,3,pakke kessang district,977,2145842
arunachal-pradesh,2019,3,dibang valley district,202,675909
arunachal-pradesh,2019,3,west kameng district,53939,147186019
arunachal-pradesh,2019,3,shi yomi district,27,30367
arunachal-pradesh,2019,3,east siang district,22611,58040119
arunachal-pradesh,2019,3,upper subansiri district,7803,22099628
arunachal-pradesh,2019,3,east kameng district,3814,10631335
arunachal-pradesh,2019,3,lohit district,24505,54539458
arunachal-pradesh,2019,3,lepa rada district,2928,4930337
arunachal-pradesh,2019,3,tawang district,24097,72221026
arunachal-pradesh,2019,3,namsai district,13453,25507641
arunachal-pradesh,2019,4,lower dibang valley district,10376,21103089
arunachal-pradesh,2019,4,lower subansiri district,11806,29634357
arunachal-pradesh,2019,4,longding district,11018,29245021
arunachal-pradesh,2019,4,west siang district,14581,39460255
arunachal-pradesh,2019,4,kamle district,999,1620922
arunachal-pradesh,2019,4,upper siang district,4165,12739585
arunachal-pradesh,2019,4,tirap district,16459,38467790
arunachal-pradesh,2019,4,papum pare district,143272,378838002
arunachal-pradesh,2019,4,kurung kumey district,1343,4526789
arunachal-pradesh,2019,4,anjaw district,5417,11887950
arunachal-pradesh,2019,4,siang district,4756,8833695
arunachal-pradesh,2019,4,lower siang district,6628,11985865
arunachal-pradesh,2019,4,kra daadi district,2830,7804936
