state,transaction_year,districts,quater,transaction_count,transaction_amount
manipur,2018,Imphal West,1,3020,4270672.741
manipur,2018,Thoubal,1,2976,3058970.432
manipur,2021,imphal west,3,3027735,7437068961
manipur,2021,imphal east,3,226128,705081475.2
manipur,2021,thoubal,3,113257,363547884.1
manipur,2021,churachandpur,3,109913,397548796.6
manipur,2021,bishnupur,3,104901,320379628.2
manipur,2021,kangpokpi,3,94883,299760833.4
manipur,2021,kakching,3,44277,128692670
manipur,2021,chandel,3,36126,116052040.8
manipur,2021,ukhrul,3,35250,118509943.9
manipur,2021,tamenglong,3,33266,108769884.2
manipur,2021,Imphal West,3,2823956,6823004582
manipur,2021,Imphal West,3,63235,207496231.9
manipur,2021,Bishnupur,3,53340,176697938.2
manipur,2021,Imphal West,3,52916,166795951.3
manipur,2021,Thoubal,3,51630,164039582.2
manipur,2021,Churachandpur,3,51217,179539019
manipur,2021,Thoubal,3,47825,145269736.7
manipur,2021,Senapati,3,43620,131825035.8
manipur,2021,Thoubal,3,42874,122545389
manipur,2021,Thoubal,3,35644,122341897.6
manipur,2021,imphal west,4,3649688,9254105829
manipur,2021,imphal east,4,268205,853764885
manipur,2021,thoubal,4,130316,393043161.3
manipur,2021,churachandpur,4,121140,446895232.7
manipur,2021,bishnupur,4,113386,369885898.8
manipur,2021,kangpokpi,4,107329,318563859.8
manipur,2021,kakching,4,43224,130159064.3
manipur,2021,tengnoupal,4,40383,154956864.2
manipur,2021,tamenglong,4,40279,140792582.9
manipur,2021,chandel,4,39891,131651667.1
manipur,2021,Imphal West,4,3416235,8509771292
manipur,2021,Imphal West,4,80571,271500636.6
manipur,2021,Imphal West,4,62748,205142971.6
manipur,2021,Bishnupur,4,60364,204797473.3
manipur,2021,Thoubal,4,58879,187064825.8
manipur,2021,Churachandpur,4,54120,203958848.4
manipur,2021,Thoubal,4,53342,150150678.5
manipur,2021,Senapati,4,49515,143644492.9
manipur,2021,Thoubal,4,42501,148358606.7
manipur,2021,Thoubal,4,41864,121139818.6
manipur,2021,imphal west,2,2353896,5697696460
manipur,2021,imphal east,2,179337,491977806
manipur,2021,thoubal,2,91264,268514237.5
manipur,2021,bishnupur,2,89095,260900495.2
manipur,2021,churachandpur,2,80524,273962339.4
manipur,2021,kangpokpi,2,78765,236369410.1
manipur,2021,kakching,2,37444,92311646.34
manipur,2021,chandel,2,29178,90054101.93
manipur,2021,ukhrul,2,28524,81225585.72
manipur,2021,senapati,2,25681,70219657.88
manipur,2021,Imphal West,2,2185030,5211049973
manipur,2021,Imphal West,2,46325,131734104.2
manipur,2021,Bishnupur,2,44948,144473238.3
manipur,2021,Thoubal,2,42030,122133179.4
manipur,2021,Imphal West,2,41066,111647241.3
manipur,2021,Churachandpur,2,38339,126121651.1
manipur,2021,Thoubal,2,38043,110126803.8
manipur,2021,Thoubal,2,35832,89128017.27
manipur,2021,Senapati,2,35141,106224479.6
manipur,2021,Thoubal,2,28651,84575734.1
manipur,2021,imphal west,1,1693458,4962553375
manipur,2021,imphal east,1,161841,530028907.1
manipur,2021,bishnupur,1,73777,255486792.7
manipur,2021,thoubal,1,72593,240713473.7
manipur,2021,kangpokpi,1,63234,205050443.8
manipur,2021,churachandpur,1,62755,250250943.4
manipur,2021,kakching,1,29803,92307870.36
manipur,2021,chandel,1,23884,80445733.21
manipur,2021,ukhrul,1,22415,68745913.46
manipur,2021,senapati,1,22025,73777202.51
manipur,2021,Imphal West,1,1557689,4521302248
manipur,2021,Imphal West,1,47326,162912662.9
manipur,2021,Imphal West,1,39543,115764588.5
manipur,2021,Bishnupur,1,35007,128099048.5
manipur,2021,Thoubal,1,34160,120845508.8
manipur,2021,Thoubal,1,30444,95740714.72
manipur,2021,Senapati,1,29678,91689029.57
manipur,2021,Thoubal,1,28626,88442534.4
manipur,2021,Churachandpur,1,28339,117955874.6
manipur,2021,Thoubal,1,26145,92674945.95
manipur,2023,imphal west,2,484182,1347200442
manipur,2023,imphal east,2,332809,855990060
manipur,2023,thoubal,2,155290,412755825
manipur,2023,churachandpur,2,108049,309376954
manipur,2023,bishnupur,2,108042,304861281
manipur,2023,kangpokpi,2,96061,265835614
manipur,2023,jiribam,2,53949,153237238
manipur,2023,senapati,2,49144,139357712
manipur,2023,tamenglong,2,42991,121710165
manipur,2023,ukhrul,2,41027,131978491
manipur,2023,Imphal West,2,224651,619969789
manipur,2023,Imphal West,2,108635,258134076
manipur,2023,Imphal West,2,93433,226003227
manipur,2023,Thoubal,2,68329,177527055
manipur,2023,Thoubal,2,60088,169010290
manipur,2023,Bishnupur,2,59148,178002651
manipur,2023,Thoubal,2,56614,149763497
manipur,2023,Imphal West,2,46117,131255670
manipur,2023,Imphal West,2,44761,127950386
manipur,2023,Churachandpur,2,43524,139367008
manipur,2023,imphal west,1,987912,2602833306
manipur,2023,imphal east,1,659880,1637025593
manipur,2023,thoubal,1,315961,796620060
manipur,2023,bishnupur,1,231239,626631062
manipur,2023,churachandpur,1,221158,582341436
manipur,2023,kangpokpi,1,211256,520765461
manipur,2023,senapati,1,94404,252756548
manipur,2023,tamenglong,1,86492,231452890
manipur,2023,ukhrul,1,83455,267514824
manipur,2023,tengnoupal,1,79811,294235941
manipur,2023,Imphal West,1,456363,1240769088
manipur,2023,Imphal West,1,216068,533198852
manipur,2023,Imphal West,1,184478,424538778
manipur,2023,Thoubal,1,139469,341554432
manipur,2023,Bishnupur,1,129584,377823851
manipur,2023,Thoubal,1,121384,330598046
manipur,2023,Thoubal,1,115555,271637070
manipur,2023,Senapati,1,95337,219388903
manipur,2023,Imphal West,1,91792,250420218
manipur,2023,Thoubal,1,85573,241112692
manipur,2020,imphal west,3,805964,3116905375
manipur,2020,imphal east,3,148992,357420385.5
manipur,2020,bishnupur,3,82097,178752852
manipur,2020,thoubal,3,75667,178314817.4
manipur,2020,churachandpur,3,61160,179008408.8
manipur,2020,kangpokpi,3,56646,141494952.9
manipur,2020,kakching,3,33268,72744605.63
manipur,2020,ukhrul,3,27857,63120519.96
manipur,2020,chandel,3,25158,63504521.07
manipur,2020,tamenglong,3,24595,57102594.75
manipur,2020,Imphal West,3,668121,2783564813
manipur,2020,Bishnupur,3,39633,91377856.61
manipur,2020,Imphal West,3,37763,100794824.1
manipur,2020,Thoubal,3,37003,90478654.06
manipur,2020,Imphal West,3,32589,85557701.29
manipur,2020,Thoubal,3,30393,65449502.82
manipur,2020,Thoubal,3,29878,73091134.61
manipur,2020,Churachandpur,3,29127,88214853.91
manipur,2020,Thoubal,3,28473,67187829.42
manipur,2020,Imphal East,3,24695,55104065.47
manipur,2020,imphal west,4,894877,3447479865
manipur,2020,imphal east,4,179438,524041651
manipur,2020,bishnupur,4,95869,267444206.4
manipur,2020,thoubal,4,87208,249311101.4
manipur,2020,kangpokpi,4,74472,216458503.3
manipur,2020,churachandpur,4,71693,243354880.5
manipur,2020,kakching,4,37180,96767393.9
manipur,2020,ukhrul,4,32947,91688189.18
manipur,2020,chandel,4,31540,90473275.49
manipur,2020,tamenglong,4,27674,77956516.78
manipur,2020,Imphal West,4,735821,2994638886
manipur,2020,Imphal West,4,50986,166310982.5
manipur,2020,Bishnupur,4,45765,129937731.4
manipur,2020,Thoubal,4,41754,122532691
manipur,2020,Imphal West,4,39018,113247697.1
manipur,2020,Thoubal,4,35670,102124943
manipur,2020,Thoubal,4,34654,90732237.58
manipur,2020,Churachandpur,4,32853,117549054.4
manipur,2020,Senapati,4,31876,92161645.01
manipur,2020,Thoubal,4,30448,88653311.98
manipur,2020,imphal west,2,551775,2034861514
manipur,2020,imphal east,2,127255,269647863.4
manipur,2020,bishnupur,2,70841,142299535
manipur,2020,thoubal,2,66183,158615301.5
manipur,2020,churachandpur,2,50818,128936170.3
manipur,2020,kangpokpi,2,48617,105034881
manipur,2020,kakching,2,30404,53791181.45
manipur,2020,ukhrul,2,24243,43560417.97
manipur,2020,chandel,2,21517,49008541.1
manipur,2020,tamenglong,2,21294,47020896.8
manipur,2020,Imphal West,2,434372,1785185559
manipur,2020,Bishnupur,2,37798,78140997.54
manipur,2020,Thoubal,2,30249,75820288.95
manipur,2020,Imphal West,2,30163,64637545.79
manipur,2020,Imphal West,2,28649,64115117.27
manipur,2020,Thoubal,2,26957,48348962.69
manipur,2020,Thoubal,2,26952,63698749.75
manipur,2020,Thoubal,2,25348,54447797.89
manipur,2020,Churachandpur,2,22004,60475365.35
manipur,2020,Imphal East,2,21593,40070674.35
manipur,2020,imphal west,1,471392,1799193747
manipur,2020,imphal east,1,97573,222479758.4
manipur,2020,thoubal,1,40558,92413414.34
manipur,2020,bishnupur,1,40172,83818557.87
manipur,2020,kangpokpi,1,33643,81400323.91
manipur,2020,churachandpur,1,33637,84566221.45
manipur,2020,kakching,1,16690,37525920.22
manipur,2020,tamenglong,1,14451,31491246.17
manipur,2020,chandel,1,13716,31278977.09
manipur,2020,ukhrul,1,13355,30659040.23
manipur,2020,Imphal West,1,387305,1585768079
manipur,2020,Imphal West,1,29338,71746308.31
manipur,2020,Imphal West,1,23472,49969749.15
manipur,2020,Bishnupur,1,19760,39998266.4
manipur,2020,Thoubal,1,18804,45574900.74
manipur,2020,Imphal West,1,18491,62464386.42
manipur,2020,Thoubal,1,16024,34279598.47
manipur,2020,Senapati,1,15648,36913496.97
manipur,2020,Thoubal,1,15607,35641602.94
manipur,2020,Thoubal,1,14785,35928977.22
manipur,2022,imphal west,3,4865688,11153142713
manipur,2022,imphal east,3,401052,1106024473
manipur,2022,churachandpur,3,200968,560754898.7
manipur,2022,thoubal,3,198398,502784611.8
manipur,2022,kangpokpi,3,137088,382055039.9
manipur,2022,bishnupur,3,126573,397535714
manipur,2022,kakching,3,114178,269711112.5
manipur,2022,tamenglong,3,48889,150947199
manipur,2022,ukhrul,3,48127,165404721.9
manipur,2022,senapati,3,46116,141106697.6
manipur,2022,Imphal West,3,4302756,9730640425
manipur,2022,Imphal West,3,300051,680012369.6
manipur,2022,Imphal West,3,159116,418419057.6
manipur,2022,Churachandpur,3,128345,335796943.4
manipur,2022,Thoubal,3,115879,274869023
manipur,2022,Imphal West,3,90949,263713677.8
manipur,2022,Thoubal,3,86932,198139322.3
manipur,2022,Thoubal,3,80059,227730675.7
manipur,2022,Bishnupur,3,68707,234564424.5
manipur,2022,Thoubal,3,66313,154921111.1
manipur,2022,imphal west,4,4737839,11004726598
manipur,2022,imphal east,4,417476,1124061242
manipur,2022,thoubal,4,252156,642341521.2
manipur,2022,kakching,4,205827,477287512.8
manipur,2022,kangpokpi,4,195796,499527018.9
manipur,2022,churachandpur,4,139622,418292018.1
manipur,2022,bishnupur,4,134155,398215642.7
manipur,2022,senapati,4,63745,180730794.8
manipur,2022,tamenglong,4,51040,160602197
manipur,2022,tengnoupal,4,49553,175755833.2
manipur,2022,Imphal West,4,4334975,9947583590
manipur,2022,Thoubal,4,206973,479899121.4
manipur,2022,Imphal West,4,151452,395569197.4
manipur,2022,Thoubal,4,127631,339597446.5
manipur,2022,Imphal West,4,117634,289439628
manipur,2022,Imphal West,4,106022,276026598.9
manipur,2022,Thoubal,4,90628,222872265.4
manipur,2022,Senapati,4,77019,205922863
manipur,2022,Bishnupur,4,75053,243754919
manipur,2022,Thoubal,4,68326,165211575.1
manipur,2022,imphal west,2,4858000,11035105414
manipur,2022,imphal east,2,334382,1017003993
manipur,2022,thoubal,2,179962,489921006.3
manipur,2022,bishnupur,2,132234,427663724
manipur,2022,churachandpur,2,130821,445674066.5
manipur,2022,kangpokpi,2,127346,360381229.2
manipur,2022,tamenglong,2,48779,158669784.2
manipur,2022,ukhrul,2,48388,165524493.5
manipur,2022,kakching,2,45754,124881636.2
manipur,2022,chandel,2,44845,161255425.3
manipur,2022,Imphal West,2,4573299,10202669170
manipur,2022,Imphal West,2,103360,328026661.7
manipur,2022,Imphal West,2,84068,250002708.1
manipur,2022,Thoubal,2,80833,192486883.5
manipur,2022,Thoubal,2,73873,222746775.5
manipur,2022,Bishnupur,2,68627,249690972
manipur,2022,Senapati,2,60583,167710615.4
manipur,2022,Thoubal,2,56502,143292534.8
manipur,2022,Churachandpur,2,55970,193974478.1
manipur,2022,Thoubal,2,50379,169332377.9
manipur,2022,imphal west,1,4129560,10331377272
manipur,2022,imphal east,1,298053,926298622.8
manipur,2022,thoubal,1,159443,465999965.9
manipur,2022,churachandpur,1,132079,478282953.1
manipur,2022,bishnupur,1,129775,410979761.6
manipur,2022,kangpokpi,1,120614,361422857.5
manipur,2022,tamenglong,1,53325,182059187.9
manipur,2022,chandel,1,46964,156821048.3
manipur,2022,ukhrul,1,45977,163211543.9
manipur,2022,kakching,1,45714,129009720.4
manipur,2022,Imphal West,1,3869356,9537639097
manipur,2022,Imphal West,1,87098,289715782.8
manipur,2022,Imphal West,1,69943,219152371
manipur,2022,Thoubal,1,69278,217457160.9
manipur,2022,Thoubal,1,67820,179456880.5
manipur,2022,Bishnupur,1,64420,222493009
manipur,2022,Churachandpur,1,58936,213716655
manipur,2022,Senapati,1,56033,164219914.7
manipur,2022,Thoubal,1,50677,172077929.8
manipur,2022,Thoubal,1,47315,138828052.7
manipur,2019,imphal west,3,101022,266880799.5
manipur,2019,imphal east,3,79728,206224069.8
manipur,2019,thoubal,3,25149,56874722.88
manipur,2019,kangpokpi,3,23953,61269618.19
manipur,2019,churachandpur,3,23946,67550608.44
manipur,2019,bishnupur,3,23755,49667965.87
manipur,2019,ukhrul,3,11017,25516446.14
manipur,2019,kakching,3,10786,21658629.89
manipur,2019,tamenglong,3,9939,22282886.13
manipur,2019,chandel,3,9230,20201420.06
manipur,2019,Imphal West,3,49341,143342579.5
manipur,2019,Imphal West,3,34428,100742930.7
manipur,2019,Imphal West,3,16183,38435546.58
manipur,2019,Senapati,3,12606,31413050.59
manipur,2019,Thoubal,3,12455,31596560.48
manipur,2019,Bishnupur,3,11331,21911206.16
manipur,2019,Thoubal,3,10206,20197259.28
manipur,2019,Thoubal,3,10097,21276889.32
manipur,2019,Churachandpur,3,9626,31349106.36
manipur,2019,Thoubal,3,9541,25778922.85
manipur,2019,imphal west,4,150073,445926296.1
manipur,2019,imphal east,4,96589,249197379.9
manipur,2019,thoubal,4,32971,73727196.97
manipur,2019,bishnupur,4,31835,72704593.78
manipur,2019,kangpokpi,4,28686,74931231.19
manipur,2019,churachandpur,4,26420,76031748.46
manipur,2019,kakching,4,12984,31541265.82
manipur,2019,ukhrul,4,12148,33065935.2
manipur,2019,tamenglong,4,11954,27326669.9
manipur,2019,chandel,4,11650,30393939.87
manipur,2019,Imphal West,4,85163,284142574.4
manipur,2019,Imphal West,4,41607,123799617.9
manipur,2019,Imphal West,4,19150,43657709.81
manipur,2019,Bishnupur,4,16045,32936174.8
manipur,2019,Thoubal,4,14997,36046485.76
manipur,2019,Senapati,4,14246,38601354.82
manipur,2019,Thoubal,4,13841,28618093.64
manipur,2019,Thoubal,4,12308,32634117.41
manipur,2019,Thoubal,4,12270,28917720.97
manipur,2019,Imphal East,4,10612,24985787
manipur,2019,imphal west,2,78677,232056651.7
manipur,2019,imphal east,2,60830,163251483.4
manipur,2019,thoubal,2,20528,50609235.6
manipur,2019,bishnupur,2,17577,41645991.99
manipur,2019,kangpokpi,2,16230,47129360.1
manipur,2019,churachandpur,2,15958,52974898.07
manipur,2019,ukhrul,2,7984,21521804.28
manipur,2019,kakching,2,6912,16106582.07
manipur,2019,jiribam,2,6285,17270321.13
manipur,2019,tengnoupal,2,6226,22523708.11
manipur,2019,Imphal West,2,36187,120781209.5
manipur,2019,Imphal West,2,28023,77389134.5
manipur,2019,Imphal West,2,10533,30009542.79
manipur,2019,Thoubal,2,9739,27248718.96
manipur,2019,Bishnupur,2,8834,21011673.36
manipur,2019,Thoubal,2,8578,18484663.43
manipur,2019,Senapati,2,8437,25768354.48
manipur,2019,Thoubal,2,7257,20388901.1
manipur,2019,Churachandpur,2,7150,23400317.83
manipur,2019,Imphal West,2,6820,16466061.17
manipur,2019,imphal west,1,79612,205676258.9
manipur,2019,imphal east,1,65076,147611078.9
manipur,2019,thoubal,1,24257,47210976
manipur,2019,bishnupur,1,19486,48193281.39
manipur,2019,churachandpur,1,16940,53360483.2
manipur,2019,kangpokpi,1,15937,42225052.53
manipur,2019,kakching,1,6683,13774811.3
manipur,2019,tamenglong,1,6373,13975000.54
manipur,2019,ukhrul,1,6222,16838560.89
manipur,2019,tengnoupal,1,6064,21054191.3
manipur,2019,Imphal West,1,35245,109634944.3
manipur,2019,Imphal West,1,24838,56727468.16
manipur,2019,Imphal West,1,12432,25977979.48
manipur,2019,Thoubal,1,11157,22901903.3
manipur,2019,Bishnupur,1,9791,21402954.88
manipur,2019,Thoubal,1,9570,19123565.14
manipur,2019,Imphal West,1,9340,18235018.21
manipur,2019,Senapati,1,8646,23565468.84
manipur,2019,Thoubal,1,8393,24871786.67
manipur,2019,Churachandpur,1,8185,27756732.5
uttar-pradesh,2018,varanasi,3,3305134,2367346800
uttar-pradesh,2018,gautam buddha nagar,3,3256802,4828673888
uttar-pradesh,2018,lucknow,3,1745149,3120535504
uttar-pradesh,2018,ghaziabad,3,1537030,2613540895
uttar-pradesh,2018,sitapur,3,1244942,657116597.6
uttar-pradesh,2018,prayagraj,3,1091032,1590288137
uttar-pradesh,2018,kanpur nagar,3,884952,1382466122
uttar-pradesh,2018,gorakhpur,3,589891,1060239356
uttar-pradesh,2018,kheri,3,588144,407114607.6
uttar-pradesh,2018,bareilly,3,530401,701813397.9
uttar-pradesh,2018,Varanasi,3,1439623,671779876.5
uttar-pradesh,2018,Gautam Buddha Nagar,3,1438458,2181626866
uttar-pradesh,2018,Varanasi,3,991753,560212717
uttar-pradesh,2018,Sitapur,3,945871,389705610.3
uttar-pradesh,2018,,3,336977,401172538.5
uttar-pradesh,2018,Gautam Buddha Nagar,3,324604,433959881.2
uttar-pradesh,2018,Allahabad,3,292135,355720195.8
uttar-pradesh,2018,Ghaziabad,3,230610,326683367.1
uttar-pradesh,2018,Gautam Buddha Nagar,3,224490,313973797.6
uttar-pradesh,2018,Gautam Buddha Nagar,3,213566,311521084.5
uttar-pradesh,2018,gautam buddha nagar,4,6083056,7483532544
uttar-pradesh,2018,ghaziabad,4,2891774,4117778328
uttar-pradesh,2018,lucknow,4,2611582,4678614439
uttar-pradesh,2018,varanasi,4,1806800,2082572099
uttar-pradesh,2018,prayagraj,4,1603709,2373886786
uttar-pradesh,2018,kanpur nagar,4,1254123,2045066576
uttar-pradesh,2018,gorakhpur,4,879250,1682899422
uttar-pradesh,2018,bareilly,4,797506,1011406319
uttar-pradesh,2018,agra,4,705927,1401083561
uttar-pradesh,2018,meerut,4,700099,1476906079
uttar-pradesh,2018,Gautam Buddha Nagar,4,2504916,3217987819
uttar-pradesh,2018,,4,691019,646783222.7
uttar-pradesh,2018,Gautam Buddha Nagar,4,656491,698341707.1
uttar-pradesh,2018,Varanasi,4,448556,211430158.9
uttar-pradesh,2018,Gautam Buddha Nagar,4,439449,476583976.3
uttar-pradesh,2018,Gautam Buddha Nagar,4,429697,491372728.5
uttar-pradesh,2018,Allahabad,4,419546,532891862.9
uttar-pradesh,2018,Ghaziabad,4,402649,505006233
uttar-pradesh,2018,Ghaziabad,4,401531,555401283.4
uttar-pradesh,2018,Varanasi,4,375707,324705577.7
uttar-pradesh,2018,gautam buddha nagar,2,1942298,3398984097
uttar-pradesh,2018,lucknow,2,1289613,2162778201
uttar-pradesh,2018,ghaziabad,2,1034409,1868838027
uttar-pradesh,2018,varanasi,2,836072,956626447.4
uttar-pradesh,2018,prayagraj,2,804712,1129002834
uttar-pradesh,2018,kanpur nagar,2,675908,954304697.8
uttar-pradesh,2018,gorakhpur,2,457691,790320803.9
uttar-pradesh,2018,agra,2,401983,637164565.7
uttar-pradesh,2018,bareilly,2,385460,487371978.8
uttar-pradesh,2018,meerut,2,374625,606678416.6
uttar-pradesh,2018,Gautam Buddha Nagar,2,971854,1673280979
uttar-pradesh,2018,Allahabad,2,187515,228945299.6
uttar-pradesh,2018,Varanasi,2,165262,142613640.1
uttar-pradesh,2018,,2,162134,260644317.4
uttar-pradesh,2018,Varanasi,2,153900,76113219.39
uttar-pradesh,2018,Ghaziabad,2,153569,289471992.3
uttar-pradesh,2018,Gautam Buddha Nagar,2,146944,277816751.9
uttar-pradesh,2018,Sitapur,2,134292,11967846.59
